 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11846419;"Algo sobre mí";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-01-09 00:00:00.0";"2023-01-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a14942ec3574810VgnVCM2000001f4a900aRCRD";"Algo sobre mí";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=85c2942ec3574810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Francisco Fatou (Villa de Vallecas)";"1";"CALLE";"MANUEL VELEZ";"10";"VILLA DE VALLECAS";"CASCO H.VALLECAS";"28031";"447107";"4470075";"40.379584618162156";"-3.623110349262379";"/contenido/actividades/Exposiciones";"";
11866433;"Alianza Coral Madrileña acompañada de la Orquesta Viva";"";"1";"0";"";"";"2022-12-16 00:00:00.0";"2022-12-16 23:59:00.0";"19:45";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5b3d48ac22d4810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=710513db5b71c010VgnVCM1000000b205a0aRCRD";"Parroquia Nuestra Señora de las Delicias";"3";"PASEO";"DELICIAS";"61";"ARGANZUELA";"DELICIAS";"28045";"441124";"4472418";"40.400281290485566";"-3.693817192160563";"/contenido/actividades/FiestasNavidadesReyes";"";
11861272;"Alimentación saludable para la vida silvestre; Comederos para aves";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-12-09 00:00:00.0";"2022-12-10 23:59:00.0";"16:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa0e0c56ec2c4810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
11732936;"Alquiler de bicicletas";"";"0";"1";"M,X,J,V,S,D";"";"2022-07-15 00:00:00.0";"2022-12-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aced686b02df1810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471394";"40.391054868587204";"-3.6958072892892155";"";"";
11845479;"Alumbrado navideño";"";"0";"1";"L,M,X,J,V,S,D";"";"2022-11-24 00:00:00.0";"2023-01-06 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a63ee3fdb9664810VgnVCM1000001d4a900aRCRD";"Alumbrado navideño";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=613de3fdb9664810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/FiestasNavidadesReyes";"";
11776601;"Amar la existencia";"";"1";"1";"X";"12/10/2022;9/11/2022;";"2022-09-21 00:00:00.0";"2023-06-28 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38a384827f543810VgnVCM1000001d4a900aRCRD";"Amar la existencia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ca184827f543810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb9e995a8bf5d010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Canillejas (San Blas-Canillejas)";"0,6";"CALLE";"BOLTAÑA";"23";"SAN BLAS-CANILLEJAS";"CANILLEJAS";"28022";"448119";"4477485";"40.44640229188281";"-3.6117933204271098";"/contenido/actividades/CursosTalleres";"";
11831097;"Amazing Grace. A Gospel Celebration to Aretha Franklin The Black Heritage Gospel Choir";"35 euros. Discapacidad y acompañante: 25 % descuento. Jubilados y mayores 65 años, desempleados y familias numerosas: 14 % de descuento. Amigos del FG.CCV y Artistas de cia.: solo 30 entradas por función (todos los días) 30 % de descuento.";"0";"1";"M,J,S";"";"2022-12-01 00:00:00.0";"2022-12-10 23:59:00.0";"";"Días 1, 3, 6 y 10 de diciembre de 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=26168cb844f04810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD";"Fernán Gómez Centro Cultural de la Villa";"1,6";"PLAZA";"COLON";"4";"SALAMANCA";"RECOLETOS";"28001";"441476";"4475151";"40.424926347610764";"-3.6899208519663427";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Familias,/usuario/Mayores";
11693898;"Amistad";"20 euros";"0";"1";"M,X,J,V,S,D";"";"2023-01-25 00:00:00.0";"2023-03-05 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b10d11e4daf0810VgnVCM1000001d4a900aRCRD";"Amistad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0020d11e4daf0810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/TeatroPerformance";"";
11864451;"Angelman: una mirada a la esperanza";"";"1";"1";"L,M,X,J,V,S";"6/12/2022;8/12/2022;";"2022-12-01 00:00:00.0";"2022-12-24 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0385ef289dc4810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD";"Centro Cultural Dotacional Integrado Arganzuela";"1";"CALLE";"CANARIAS";"17";"ARGANZUELA";"PALOS DE MOGUER";"28045";"440979";"4472617";"40.40207279862862";"-3.6955325387824014";"/contenido/actividades/Exposiciones";"";
11853136;"Anglada-Camarasa";"";"1";"0";"";"";"2022-12-14 00:00:00.0";"2022-12-14 23:59:00.0";"18:00";"Ciclo de conferencias. 'El Modernismo'. Impartidas por Eva María Mera y Belén García Naharro.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a36d807c56e94810VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Sociocultural Maestro Alonso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f030288d2d0c710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Maestro Alonso (Salamanca)";"1";"CALLE";"MAESTRO ALONSO";"6";"SALAMANCA";"FUENTE DEL BERRO";"28028";"443605";"4475629";"40.42938854032785";"-3.664855511110751";"/contenido/actividades/ConferenciasColoquios";"";
11775018;"Animales robóticos";"";"0";"1";"S,D";"6/11/2022;12/11/2022;13/11/2022;19/11/2022;26/11/2022;27/11/2022;4/12/2022;10/12/2022;11/12/2022;17/12/2022;";"2022-11-05 00:00:00.0";"2022-12-18 23:59:00.0";"12:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c1fe8cc3a5543810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"1,6";"CALLE";"JUAN IGNACIO LUCA DE TENA";"20";"SAN BLAS-CANILLEJAS";"EL SALVADOR";"28027";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11864053;"Annette Schock: la vaca austriaca";"";"1";"1";"L,M,X,J,V,S";"";"2022-11-23 00:00:00.0";"2022-12-23 23:59:00.0";"";"Planta 6.  Su manera de trabajar no le permite correcciones, vive de los trazos fluidos, del movimiento y de la expresión que queda plasmada en el lienzo. Es dibujante de corazón, se nota en su pintura. Parecen enormes dibujos sobre lienzo con toques de color";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d16b1be70dc4810VgnVCM2000001f4a900aRCRD";"SILOarte";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba27ff18d7a53810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Huerta de la Salud (Hortaleza)";"1";"CALLE";"MAR DE LAS ANTILLAS";"8";"HORTALEZA";"PINAR DEL REY";"28033";"445279";"4480662";"40.47484735634347";"-3.645543866498554";"/contenido/actividades/Exposiciones";"";
11830269;"Antilopez";"Platea: 22 euros  Preferente frontal A/B filas 1-4: 22 euros  Preferente frontal A/B filas 5-11: 20 euros  Preferente frontal C/D filas 1-11: 20 euros  Preferente escenario: 22 euros  Grada: 18 euros  Silla de ruedas: 20 euros";"0";"0";"";"";"2023-01-21 00:00:00.0";"2023-01-21 23:59:00.0";"20:00";"Antílopez presenta ?Mutar fama? un disco-espectáculo en el que encontraremos letras comprometidas, certeras y agitadoras, acopladas a la perfección en su variado registro de canciones, conformando una especie de «playlist del momento» con guiños musicales a diferentes estilos, países y culturas.  Estos dos cancionistas de Isla Cristina que encarnan su propio logo ?antílope y pez?, vuelven a agarrarnos por la solapa y agitarnos alternando las canciones más ácidas con dramas amorosos de una belleza difícil de gestionar, sin que se escape una lágrima o una risa nerviosa. Incansables en su pulso contra lo establecido y en su cruzada contra la imbecilización global, hacen de su crítica un escudo social de su día a día como albañiles de la música. Generan un espectáculo irreverente en el que celebran tanto sus virtudes como sus ineficacias y donde señalan las vergüenzas del mundillo, los entresijos solapados de la fama. En este quinto trabajo de estudio reinciden en su eclecticismo musical, innovando además con bachata, reggae rap y electrónica flamenca, sin dejar de la mano el pop rock, la rumba canalla o su aclamada canción de autor. Tienen al algoritmo de Google tomando pastillas para los nervios. El dueño de Spotify les llamó para preguntarles por 'artistas similares' y hubo algo más que palabras. Con este disco se afianzan como grupo top del país, ejemplo de lo que es ser verdaderamente independiente, ya que sin ayuda de ninguna multinacional han pasado del más absoluto underground de bareto a obtener éxito en salas, teatros y festivales de toda España y América Latina. Dos antihéroes. Dos valientes. Dos pasotas. Dos loquitos. Dos artesanos. Dos dulces caseros haciéndose sitio entre la bollería industrial. Dos hombres, dos guitarras, dos recibos de autónomo. ¡Canción escrache! Sin duda un trabajo que no dejará a nadie indiferente y en el que demuestran por qué llevan más de una década siendo referentes para otros artistas de su generación tanto en lo musical como en la puesta en escena.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=686cff794ed04810VgnVCM1000001d4a900aRCRD";"Inverfest 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=98fcff794ed04810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"1";"RONDA";"ATOCHA";"35";"ARGANZUELA";"PALOS DE MOGUER";"28012";"440723";"4473051";"40.40596423138839";"-3.698601359753866";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11852524;"Antonio Cobos";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-12-27 00:00:00.0";"2023-01-15 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f996beee3f994810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Rafael Altamira, antes Palacete Quinta del Berro (Salamanca)";"1,5";"CALLE";"ENRIQUE D'ALMONTE";"1";"SALAMANCA";"FUENTE DEL BERRO";"28028";"443760";"4474815";"40.42206601994432";"-3.662968075865235";"/contenido/actividades/Exposiciones";"";
11850864;"ANTONIO FERNÁNDEZ ALVIRA «MEMORIA DE FORMA»";"";"0";"0";"";"";"2023-01-28 00:00:00.0";"2023-04-16 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f58de50a8a984810VgnVCM1000001d4a900aRCRD";"Antonio Fernández Alvira «Memoria de forma»";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e98de50a8a984810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11780613;"Aprende a bailar Marinera";"";"1";"1";"S";"";"2022-10-29 00:00:00.0";"2023-07-01 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e6bba8910a53810VgnVCM2000001f4a900aRCRD";"Aprende a bailar Marinera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=87d6ca22fd953810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"1";"CALLE";"SAN ROMÁN DEL VALLE";"8";"SAN BLAS-CANILLEJAS";"ARCOS";"28037";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"/contenido/actividades/DanzaBaile";"";
11772341;"Aprende qué es y cómo se maneja un robot";"5 euros";"0";"1";"D";"23/10/2022;30/10/2022;13/11/2022;27/11/2022;11/12/2022;";"2022-10-16 00:00:00.0";"2022-12-18 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=859bfec79ff33810VgnVCM1000001d4a900aRCRD";"Aprende qué es y cómo se maneja un robot";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c9bfec79ff33810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD";"Espacio Abierto Quinta de los Molinos";"1,6";"CALLE";"JUAN IGNACIO LUCA DE TENA";"20";"SAN BLAS-CANILLEJAS";"EL SALVADOR";"28027";"446636";"4477644";"40.44774002225867";"-3.6292874542291638";"/contenido/actividades/CursosTalleres";"";
11867422;"Aprender a escuchar la música";"";"1";"0";"";"";"2022-12-15 00:00:00.0";"2022-12-15 23:59:00.0";"18:30";"Música española. Zarzuela, Nacionalismo, Contemporánea (Chueca, Chapí, Moreno Torroba, Tomás Bretón, Barbieri, Sorozábal, Granados, Falla, Turina, Joaquín Rodrigo, Halfter, Bernaola, Luis de Pablo). Los templos de la música: Auditorios y salas en Madrid. Ponente: Gustavo Sánchez.  Con la actuación de Dúo Contrafacta (Ingartze Astuy y Germán Torrellas).   Duración: 90 min. (conferencia) 30 min. (concierto).   Edad recomendada: todos los públicos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9894c65600e4810VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural José de Espronceda";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a0cadb09d4be710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural José de Espronceda (Tetuán)";"1";"CALLE";"ALMANSA";"9";"TETUAN";"BELLAS VISTAS";"28039";"440258";"4477792";"40.44863106357685";"-3.7045265016586013";"/contenido/actividades/TeatroPerformance";"";
11860910;"Apuntes para una Orestíada africana / Il ragazzo-motore";"";"0";"0";"";"";"2022-12-11 00:00:00.0";"2022-12-11 23:59:00.0";"";"Apuntes para una Orestíada africana (Appunti per un'Orestiade africana)  (Pier Paolo Pasolini, Italia, 1970, 65') Tras el frustrado intento de rodar una adaptación de la Orestíada de Esquilo ambientada en África con actores africanos, Pasolini decidió juntar las escenas que consiguió grabar junto con otras de tipo documental acerca de la realización del film, incluyendo comentarios de tipo político y estético.    Il ragazzo-motore  (Paola Faloja, Italia, 1967, 12?) El cortometraje toma como punto de partida una historia de Pier Paolo Pasolini, que la narró en varias ocasiones en entrevistas, sobre los chicos de las 'borgate romane', los jóvenes entre 14 y 16 años que tienen una gran pasión por las motos; el mundo de las motos como evasión o escapismo vital, o incluso como 'reemplazo' del primer amor. ";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5af492d7feb4810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471394";"40.391053041229135";"-3.6958079719260075";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11830292;"Arcángel";"Platea: 30 euros  Preferente frontal: 25 euros  Preferente escenario: 30 euros  Grada: 20 euros  Silla de ruedas: 25 euros";"0";"0";"";"";"2023-01-24 00:00:00.0";"2023-01-24 23:59:00.0";"20:00";"Arcángel nos presenta un nuevo espectáculo donde podremos escuchar sus éxitos de siempre y algunos temas del que será su nuevo disco. Tras varios proyectos marcados por la inquietud de buscar nuevas vías expresivas mediante el diálogo con otros géneros musicales, en esta ocasión Arcángel se embarca en una fascinante aventura que le llevará a explorar caminos muy diferentes a los que hasta ahora ha transitado, interpretando temas especialmente compuestos para él por artistas de la talla de Juanes, Vanesa Martín, Andrés Calamaro, Vetusta Morla, Rozalen y Leiva entre otros.   Cantaor profesional desde 1977, en su eco y en su modo de entender el cante flamenco conviven con naturalidad un profundo conocimiento y respeto de la raíz de lo jondo con un interés incesante por encontrar nuevos caminos de desarrollo para el arte flamenco: es en esa delicada y bella línea que separa la tradición y la vanguardia donde reside la concepción del arte del cantaor onubense.    Compositor y dinamizador del género además de cantaor de enjundia, Arcángel ha recibido en numerosas ocasiones premios de crítica y público de la Bienal de Flamenco de Sevilla.     En sus discos 'Arcángel', 'La calle perdía', 'Ropa vieja' o 'El Quijote de los sueños', ha colaborado con artistas como  Israel Galván, Cristina Hoyos, Eva Yerbabuena, Vicente Amigo o Estrella Morente en entre otros.    En 2015 publicó 'Tablao' grabado en tres tablaos emblemáticos de Madrid, Barcelona y Sevilla, una reivindicación de este espacio como lugar fundamental en la historia y el desarrollo del arte flamenco, además del escenario en el que se consiguen mayores dosis de intimidad y conexión entre el artista y su público.    En Marzo de 2018 publicó 'Al Este del Cante' con el coro de Las Nuevas Voces Búlgaras por el cual fue recibió el Grammy Latino en la categoría Flamenco.   En 2023 saldrá su siguiente álbum del cual podremos disfrutar un adelanto durante el concierto en el Teatro Circo Price.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dfccff794ed04810VgnVCM1000001d4a900aRCRD";"Inverfest 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=98fcff794ed04810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"1";"RONDA";"ATOCHA";"35";"ARGANZUELA";"PALOS DE MOGUER";"28012";"440723";"4473051";"40.40596423138839";"-3.698601359753866";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10262826;"Área Gamer";"";"1";"1";"S";"";"2022-12-03 00:00:00.0";"2022-12-10 23:59:00.0";"19:00";"Apúntate a nuestra zona de juego. Sin duda un espacio de encuentro, charlas, risas... Todo esto te espera . ¡No te lo pierdas!   Fecha y hora de celebración: Sábados 3 y 10  de diciembre de 19 a 20:30 h   Periodo de inscripción: Hasta completar plazas. Inscripciones en www.bit.ly/inscripcioncj   ?Plazas: ?12";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=936b428f9673a510VgnVCM1000001d4a900aRCRD";"Actividades en el centro juvenil 'Chamberí'. Octubre 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c604786b5fd1410VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7054251933357310VgnVCM2000000c205a0aRCRD";"Centro Juvenil Chamberí";"1";"CALLE";"RAIMUNDO FERNANDEZ VILLAVERDE";"2";"CHAMBERI";"RIOS ROSAS";"28003";"440346";"4477568";"40.44661949643803";"-3.703467785151993";"";"/usuario/Jovenes";
11859642;"Arigato IE IE";"";"1";"0";"";"";"2022-12-11 00:00:00.0";"2022-12-11 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=40c9af8ff3eb4810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=340ed2d6fe9a6110VgnVCM1000000b205a0aRCRD";"Centro Cultural Fernando Lázaro Carreter (Carabanchel)";"1";"CALLE";"VERDAD";"29";"CARABANCHEL";"OPAÑEL";"28019";"439136";"4471474";"40.39164343238081";"-3.717140510927299";"/contenido/actividades/TeatroPerformance";"/usuario/Niños";
11859130;"Arístides Naranjo, 20 años en escena";"";"1";"0";"";"";"2022-12-20 00:00:00.0";"2022-12-20 23:59:00.0";"19:00";"A través de momentos donde se rememoran interpretaciones en teatro, televisión y cine, así como desempeños dentro de la poesía, la dramaturgia, la dirección escénica y la canción, el artista de origen cubano y afincado en Madrid desde 2011, Arístides Naranjo, nos conduce por una función donde no faltan el humor y las emociones; y con la compañía de actores, bailarines, profesores, amigos, lectores, y público que engalanan este encuentro.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d66e24ff09db4810VgnVCM2000001f4a900aRCRD";"Actividades Centro Cultural La Elipa.Diciembre";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a60a6dddfe3a4810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural la Elipa (Ciudad Lineal)";"1";"CALLE";"SANTA FELICIDAD";"39";"CIUDAD LINEAL";"VENTAS";"28017";"444825";"4475074";"40.42447060804354";"-3.6504253324201104";"/contenido/actividades/CuentacuentosTiteresMarionetas";"";
